景区名称	地区	景区等级	经度	纬度	
青溪古城	四川	4A	104.845785338301	32.4630281553525	
乐山市郭沫若故居	四川	4A	103.55277353866	29.4188028708836	
东拉山大峡谷	四川	4A	102.654798077422	30.4110768241391	
石棉县安顺场景区	四川	4A	102.291078746912	29.2752592000195	
绵阳市北川药王谷旅游景区	四川	4A	104.679559024021	31.8999609933173	
叠溪--松坪沟景区	四川	4A	103.668423467413	32.0654945285982	
望丛祠	四川	4A	103.881018964659	30.8151518309925	
西部最美水乡·三道堰旅游景区	四川	4A	103.924739583661	30.8724501235634	
广元市平乐旅游区	四川	4A	105.985095706432	32.3121018615326	
观音湖湿地公园旅游景区	四川	4A	105.590672304469	30.5315124463472	
黑龙滩旅游景区	四川	4A	104.058547579205	30.0375603699085	
武胜县宝箴塞	四川	4A	106.079019476316	30.3699957204676	
神龙山巴人石头城	四川	4A	106.646534043267	30.4508639600817	
熊猫古城景区	四川	4A	102.820257957441	30.371973973247	
巴中市诺水河景区	四川	4A	107.180981984395	32.3738969994219	
卓克基土司官寨文化旅游景区	四川	4A	102.29885547842	31.8712051721685	
五凤溪景区	四川	4A	104.489522044233	30.6117499232219	
石象湖景区	四川	4A	103.430710988785	30.2002090846941	
白鹿音乐小镇	四川	4A	104.088240798345	30.8583771047907	
宝山旅游区	四川	4A	103.781059210562	31.2307530662167	
泸州天仙硐	四川	4A	105.408750514919	28.6655366754084	
泸州市张坝桂圆林旅游景区	四川	4A	105.489555071787	28.8759912644971	
绵阳市科技馆旅游景区	四川	4A	104.778917003258	31.4858899683289	
巴中市佛头山旅游景区	四川	4A	107.10983385241	31.5874182981004	
白坪—飞龙旅游区	四川	4A	106.378959014909	30.3907439408589	
天意谷景区	四川	4A	106.826404001293	30.2666950373099	
金凤山景区	四川	4A	103.042424001591	30.0182763084939	
黄河九曲第一湾	四川	4A	102.483660098105	33.4803010942193	
罗江白马关景区	四川	4A	104.47508672384	31.2957333393697	
绵阳市江油李白故居旅游景区	四川	4A	104.697696980065	31.6767787918488	
绵阳市北川维斯特农业休闲旅游区	四川	4A	104.45731294085	31.6184570013267	
龙门阁景区	四川	4A	105.957606030707	32.6893992490987	
遂宁市安居区七彩明珠景区	四川	4A	105.544123011247	30.4051929333726	
乐山市犍为县嘉阳.桫椤湖景区	四川	4A	103.812185754593	29.1985628796702	
张澜故里旅游区	四川	4A	105.866444011283	30.9124248359579	
巴灵台旅游风景区	四川	4A	107.209826035337	31.7227819248278	
达州市宣汉县洋烈水乡景区	四川	4A	107.64404562902	31.3089819891474	
荥经县云峰山景区	四川	4A	102.876349040718	29.7724619853241	
江湾神木园	四川	4A	103.85369546406	29.8292205348564	
硗碛藏寨·神木垒景区	四川	4A	102.715233377216	30.6928911481686	
宜宾市长宁县七洞沟旅游景区	四川	4A	105.022738037404	28.6796720085019	
宜宾市流杯池公园	四川	4A	104.625799559805	28.7881049461901	
南溪古街旅游景区	四川	4A	104.975589394762	28.8340389176212	
桃源山居旅游景区	四川	4A	103.901930786877	28.9582069208074	
广元水磨沟景区	四川	4A	106.061741018985	32.8023520959781	
成都市崇州元通古镇景区	四川	4A	103.631825961953	30.7392428486231	
绵阳市仙海旅游景区	四川	4A	104.86354097552	31.5481168846511	
寻龙山景区	四川	4A	104.441082895879	31.635962767382	
花海果乡旅游景区	四川	4A	102.647930969955	29.4965660103343	
雅安周公山森林公园	四川	4A	103.049576837916	29.9500487250199	
最美玉湖-七彩长滩旅游景区	四川	4A	106.617342976906	31.9498430301805	
驷马水乡旅游景区	四川	4A	107.045932261144	31.771059521646	
柳江古镇旅游景区	四川	4A	103.238039986389	29.7274199868029	
松潘县川主寺旅游景区	四川	4A	103.637600988415	32.7922651183559	
会理古城旅游景区	四川	4A	102.250703237982	26.6653523131437	
灌县古城	四川	4A	103.62949899136	31.0011298095266	
成都市新都区锦门丝绸商贸旅游小镇景区	四川	4A	104.137897869309	30.7854129605512	
成都市双流区海滨城景区	四川	4A	103.91669552731	30.6099781505595	
隆昌县古宇湖旅游区	四川	4A	105.241064813563	29.3429213762317	
雅安喇叭河森林公园	四川	4A	103.055127287999	29.9744484151791	
芦山县龙门古镇旅游景区	四川	4A	103.024219301448	30.2753590124978	
清溪谷花田酒地景区	四川	4A	105.265953266014	28.7315348497646	
达州市大竹县五峰山旅游景区	四川	4A	107.353564079649	30.777131212752	
中国酒村—邛酒文化风情旅游村落	四川	4A	103.478811026808	30.3764859613695	
天艺浓园艺术博览园	四川	4A	104.013160783144	30.5935541667778	
飞仙关旅游景区	四川	4A	102.997036666546	30.0784275493515	
西昌安哈彝寨仙人洞	四川	4A	102.316986057472	27.7179055412686	
蜂桶寨邓池沟景区	四川	4A	102.951401039859	30.5401048990396	
灵关石城旅游景区	四川	4A	102.827844955947	30.2567610433543	
汉姜古城旅游景区	四川	4A	102.928798505431	30.155231389329	
云溪温泉	四川	4A	105.48155197817	28.678664046828	
四川旅博天地	四川	4A	103.528272705037	29.6001185047191	
丹巴县甲居藏寨旅游景区	四川	4A	101.880837273763	30.9232361377069	
国际竹艺城景区	四川	4A	103.835335087578	29.8181780724604	
南龛山景区	四川	4A	106.766240888068	31.8502329176986	
空山天盆旅游景区	四川	4A	107.384513040063	32.4833120571733	
云顶茶乡	四川	4A	106.723813020526	32.0225530379085	
山水化湖	四川	4A	106.911443260193	31.912003204185	
恩阳区恩阳古镇旅游景区	四川	4A	106.637019550627	31.7973190636538	
平昌南天门旅游景区	四川	4A	107.153853157993	31.7729266656586	
平昌县三十二梁旅游景区	四川	4A	107.298478997642	31.5812479563846	
宣汉县巴山大峡谷旅游景区	四川	4A	108.296260973353	31.6736489538855	
达州市宣汉县峨城山旅游景区	四川	4A	107.822912988267	31.28181790261	
龙桥文化生态园	四川	4A	105.386805989284	29.1906584782401	
绵阳市江油佛爷洞旅游景区	四川	4A	104.706709948738	31.839081201733	
甘孜州泸定桥旅游景区	四川	4A	102.238880459508	29.9180866557653	
越西县文昌故里旅游景区	四川	4A	102.48980467651	28.5938419998301	
宝兴县空石林景区	四川	4A	102.793509024439	30.2577850204124	
中国泡菜城景区	四川	4A	103.860228042953	30.0324232694584	
仁寿城市湿地公园	四川	4A	104.177893035699	30.0053562891296	
道孚县八美墨石公园景区	四川	4A	101.547363990482	30.4517829166764	
内江大千园旅游景区	四川	4A	105.063565483836	29.5988153164542	
内江市范长江文化旅游园区	四川	4A	105.17317717128	29.6749955516442	
江油百年好合爱情谷旅游景区	四川	4A	104.737023986817	31.8598079837753	
五粮液旅游景区	四川	4A	104.600033642532	28.8075815652132	
尧坝古镇	四川	4A	105.65431696837	28.7482219867094	
苍溪·梨文化博览园	四川	4A	105.95362518984	31.7885927062121	
幸福田园	四川	4A	103.805190571137	30.7711826130193	
成佳茶乡旅游景区	四川	4A	103.384810272141	30.1855313950086	
三道堰青杠树景区	四川	4A	103.961869963949	30.8445798823089	
泸州市凤凰湖旅游景区	四川	4A	105.320349347678	28.7056301995029	
青川县城战国木牍文化生态园	四川	4A	105.236063509489	32.5778189611201	
斑竹林	四川	4A	103.819125984513	30.4958469073121	
达州市万源八台山旅游景区	四川	4A	108.280388633636	31.9283203849238	
僰王山风景名胜区	四川	4A	105.084148986793	28.3363800114225	
红原县花海景区	四川	4A	102.471825012841	32.3282740595335	
绵阳市越王楼·三江半岛景区	四川	4A	104.773625983804	31.4610889184009	
蜀南花海	四川	4A	105.031517985625	28.7130679984198	
茂县中国古羌城景区	四川	4A	103.844336389668	31.678363913994	
红原县月亮湾景区	四川	4A	102.490359031784	32.7914377320396	
宁南金钟山景区	四川	4A	102.769081032348	27.0723899393039	
凯地里拉温泉旅游区	四川	4A	102.727120014194	27.0730164109782	
泸州市古蔺县大黑洞风景区	四川	4A	105.592010857541	28.0613413867948	
广元市旺苍县木门景区	四川	4A	106.535047322696	32.1166127635043	
广元市旺苍县红军城景区	四川	4A	106.314208435106	32.2361749769738	
柏林古镇景区	四川	4A	105.893755283533	32.0868863260229	
市中区黄鹤湖旅游区	四川	4A	104.921293474162	29.532625171971	
罗城古镇	四川	4A	104.038426422631	29.3895157057597	
西部竹石林景区	四川	4A	104.991793029545	28.3005929466914	
兴文石菊古地旅游景区	四川	4A	105.146849004588	28.1755566361121	
通川区磐石月湖旅游景区	四川	4A	107.596140972445	31.2267486132921	
万源市红军公园旅游景区	四川	4A	108.049539568426	32.0757832533427	
碧瑶湾旅游景区	四川	4A	106.955577189559	30.957342672761	
木雅圣地景区	四川	4A	101.733452019249	30.0553342512236	
成都市彭州丹景山旅游景区	四川	4A	103.838688742926	31.0866106008882	
天府花溪谷	四川	4A	103.437352969895	30.7191538775346	
仙市古镇旅游景区	四川	4A	104.980082718921	29.1849202362745	
自贡市燊海井景区	四川	4A	104.794391741251	29.3804415956582	
自贡市尖山风景区	四川	4A	104.66506404448	29.2786190477507	
自贡市玉章故里景区	四川	4A	104.855956570374	29.3798930252878	
富顺文庙·西湖景区	四川	4A	105.00731377248	29.1880038593513	
巴中市白衣古镇旅游景区	四川	4A	107.154805002512	31.4528448655355	
皇家山景区	四川	4A	107.065572992475	31.3736588621121	
恩阳区万寿养生谷旅游景区	四川	4A	106.47658946282	31.5972844042972	
七彩佛龛景区	四川	4A	107.011240959976	31.8238189751264	
石渠县邓玛湿地公园景区	四川	4A	98.0122553102829	32.4662058467325	
石渠县真达神鹿谷旅游景区	四川	4A	97.5264013853783	32.8862520272889	
茂县坪头羌寨	四川	4A	103.848880018937	31.6884239202521	
神座景区	四川	4A	101.961990732517	32.7353727954873	
绵阳市罗浮山景区	四川	4A	104.348346955371	31.5957149561993	
农夫山泉峨眉山工业旅游区	四川	4A	103.389381378318	29.4973607963392	
龙苍沟叠翠溪景区	四川	4A	102.895036041083	29.6304870240397	
新都花香果居旅游景区	四川	4A	104.034336988083	30.8703202951188	
五华山旅游区	四川	4A	107.158560009374	30.1635861652915	
彝海景区	四川	4A	102.241982667755	28.7385976211716	
会理会议纪念地	四川	4A	102.283431112785	26.694618477197	
理塘县勒通古镇-千户藏寨景区	四川	4A	100.275170961101	29.9993689232405	
石渠县色须部落文化园	四川	4A	97.7999214894311	33.1348304809651	
道孚木雅噶达旅游景区	四川	4A	101.911707362952	30.6553986751623	
巴格嘛呢	四川	4A	97.9764389712946	33.2500731464574	
阿坝州红原县日干乔景区	四川	4A	102.782686329486	33.1539343932564	
理县鹧鸪山自然公园旅游景区	四川	4A	102.69233601892	31.8348629595807	
世界荷花博览园	四川	4A	105.595934937469	30.5193664580856	
金色清平景区	四川	4A	104.121253076684	31.5451835528955	
瓦屋山景区	四川	4A	102.94769632701	29.6471439743531	
成都市龙泉驿区蔚然花海景区	四川	4A	104.321604041016	30.6358318893085	
成都麓湖水城景区	四川	4A	104.075082958219	30.4634429505711	
战旗村景区	四川	4A	103.790771869397	30.9373816921559	
古郎景区	四川	4A	106.156465975399	28.0622069884333	
乐贤半岛旅游区	四川	4A	105.073559312292	29.5606718448223	
金口河区大渡河金口大峡谷旅游景区	四川	4A	103.040122980901	29.2476350350274	
大川河旅游景区	四川	4A	103.082949976707	30.5571638847971	
宜宾横江古镇景区	四川	4A	104.3608289887	28.5595410483026	
宜宾市珙县龙茶花海景区	四川	4A	104.683286980219	28.4923200478838	
宜宾高县胜天红岩山旅游景区	四川	4A	104.789705011915	28.6868489858206	
黑水奶子沟彩林公园旅游区	四川	4A	102.745562147505	32.1429045184618	
金川县世外梨园景区	四川	4A	102.080785976887	31.5623829291905	
马尔康市柯盘天街文化旅游景区	四川	4A	102.109106675039	31.9228195370183	
若尔盖县花湖生态旅游区	四川	4A	102.829066022627	33.9374030537782	
小金县两河口会议纪念地旅游景区	四川	4A	102.49869099505	31.4908651011954	
广汉市易家河坝乡村旅游区	四川	4A	104.389105681444	30.9503964236069	
岳池县岳池农家生态文化旅游区	四川	4A	106.44870282589	30.5435177159708	
威远县世界无花果博览园旅游景区	四川	4A	104.720763926761	29.4048084969167	
通江县唱歌石林旅游景区	四川	4A	107.440392583463	31.9436939049372	
利州区芳香南山景区	四川	4A	105.875545013896	32.3757528976433	
乡城县青德藏乡田园景区	四川	4A	99.8087128895995	28.9343651194995	
成都市崇州市天府国际慢城景区	四川	4A	103.640636991547	30.6066778822128	
成都市武侯区天府芙蓉园景区	四川	4A	103.991649959402	30.5984408581161	
泸州市江阳区董允坝伞乡景区	四川	4A	105.59555197786	28.8260039951147	
泸州市叙永县中国沈酒庄景区	四川	4A	105.49654999713	28.4195650462344	
绵阳市梓潼县两弹城旅游景区	四川	4A	105.148412696811	31.6364898673171	
广元市旺苍县米仓山大峡谷旅游景区	四川	4A	106.311153028575	32.5960100725089	
南充市仪陇县德园景区	四川	4A	106.313773385747	31.2820942658086	
达州市渠县文峰山文化旅游景区	四川	4A	106.992880044505	30.8378728803923	
雅安市名山区牛碾坪景区	四川	4A	103.215129973175	30.2127411321309	
雅安市名山区月亮湖景区	四川	4A	103.262374015878	30.1660760971296	
甘孜州甘孜县格萨尔王城景区	四川	4A	100.021090018835	31.6136389537664	
甘孜州德格县印经院景区	四川	4A	98.5873292977608	31.8097357566573	
甘孜州石渠县松格嘛尼石经城旅游景区	四川	4A	98.1065073210008	32.982879904907	
凉山州会东县老君峰旅游景区	四川	4A	102.512911968797	26.3657930090065	
贵阳市花溪青岩古镇景区	贵州	4A	106.692629410382	26.3379824978881	
贵阳市云岩黔灵山公园旅游景区	贵州	4A	106.699008187976	26.6040729923218	
贵阳市花溪天河潭景区	贵州	4A	106.586722963674	26.4474350196234	
贵阳市修文野生动物园	贵州	4A	106.700054444403	26.8675669398589	
贵阳市乌当保利国际温泉景区	贵州	4A	106.76584274671	26.6149171010543	
贵阳市开阳南江大峡谷景区	贵州	4A	107.004032405146	26.9566812555536	
贵阳市乌当贵御温泉旅游景区	贵州	4A	106.777126991031	26.6220690070713	
贵阳市修文桃源河旅游景区	贵州	4A	106.801379802503	26.8899191634356	
贵阳市开阳白马峪旅游景区	贵州	4A	106.784161531647	26.9980473707334	
贵阳市花溪湿地公园（孔学堂）景区	贵州	4A	106.683659829868	26.4739408143122	
贵阳市息烽集中营革命历史纪念馆景区	贵州	4A	106.748253565508	27.0450700016759	
贵阳市白云蓬莱仙界·白云休闲农业旅游景区	贵州	4A	106.728805969868	26.7309100027171	
贵阳市南明阿哈湖湿地公园景区	贵州	4A	106.673892015078	26.5462700006828	
贵阳市双龙多彩贵州旅游区	贵州	4A	106.794042712592	26.53576306838	
贵阳市清镇时光贵州旅游区	贵州	4A	106.474702649667	26.5819804594941	
贵阳市修文阳明文化园旅游景区	贵州	4A	106.617146235692	26.8508064486294	
贵阳市双龙多彩贵州“风景眼”文化创意园景区	贵州	4A	106.782745442841	26.5386084468342	
